VISC19-1_SAMEA5814373_MAG_00000024	-	O132	H2	O132:H2	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O132-3-wzx;O132-8-wzy;H2-6-fliC;	100;100;99.933;	100;100;100;	VISC19-1_SAMEA5814373_MAG_00000024-scaffold_36;VISC19-1_SAMEA5814373_MAG_00000024-scaffold_36;VISC19-1_SAMEA5814373_MAG_00000024-scaffold_9;	2440-3723;7381-8580;121397-122885;	1284;1200;1489;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814375_MAG_00000007	-	-	-	-:-	-	-	-							v1.0 (11-03-2020)	No O and H antigen determinant E.coli genes were found. Try running with --verify parameter
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814383_MAG_00000005	-	-	H21	-:H21	-	Based on 1 allele(s)	fliC:1;	H21-9-fliC;	100;	100;	VISC19-1_SAMEA5814383_MAG_00000005-scaffold_13;	121915-123390;	1476;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814384_MAG_00000019	-	O30	H11	O30:H11	-	Based on 3 allele(s)	wzx:0.998;wzy:0.997;fliC:1;	O30-1-wzx-origin;O30-2-wzy-origin;H11-4-fliC;	99.834;99.674;100;	100;100;100;	VISC19-1_SAMEA5814384_MAG_00000019-scaffold_20;VISC19-1_SAMEA5814384_MAG_00000019-scaffold_20;VISC19-1_SAMEA5814384_MAG_00000019-scaffold_27;	71949-73154;70726-71952;45362-46820;	1206;1227;1459;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814386_MAG_00000026	-	O19	H4	O19:H4	-	Based on 3 allele(s)	wzx:0.932;wzy:0.936;fliC:1;	O19-1-wzx-origin;O19-2-wzy-origin;H4-2-fliC-origin;	93.238;93.606;100;	100;100;100;	VISC19-1_SAMEA5814386_MAG_00000026-scaffold_4;VISC19-1_SAMEA5814386_MAG_00000026-scaffold_4;VISC19-1_SAMEA5814386_MAG_00000026-scaffold_13;	27268-28524;26142-27266;89755-90804;	1257;1126;1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814389_MAG_00000022	-	O13/O135	H4	O13/O135:H4	-	Based on 3 allele(s)	wzx:0.998;wzy:0.999;fliC:1;	O13-1-wzx-origin;O13-2-wzy-origin;H4-2-fliC-origin;	99.841;99.913;100;	100;100;100;	VISC19-1_SAMEA5814389_MAG_00000022-scaffold_18;VISC19-1_SAMEA5814389_MAG_00000022-scaffold_18;VISC19-1_SAMEA5814389_MAG_00000022-scaffold_3;	22650-23906;19664-20812;396647-397696;	1257;1149;1050;	v1.0 (11-03-2020)	High similarity O-antigen group 10:O13/O129/O135 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814407_MAG_00000027	-	-	H16	-:H16	-	Based on 1 allele(s)	fliC:1;	H16-25-fliC;	99.937;	100;	VISC19-1_SAMEA5814407_MAG_00000027-scaffold_29;	1761-3335;	1575;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814410_MAG_00000025	-	O8/O30	H28	O8/O30:H28	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O8-14-wzm;O8-30-wzt;H28-2-fliC-origin;	100;100;100;	100;100;100;	VISC19-1_SAMEA5814410_MAG_00000025-scaffold_34;VISC19-1_SAMEA5814410_MAG_00000025-scaffold_34;VISC19-1_SAMEA5814410_MAG_00000025-scaffold_15;	30929-31723;29715-30929;122224-123963;	795;1215;1740;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814415_MAG_00000040	-	-	-	-:-	-	-	-							v1.0 (11-03-2020)	No O and H antigen determinant E.coli genes were found. Try running with --verify parameter
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814422_MAG_00000009	-	-	H7	-:H7	-	Based on 1 allele(s)	fliC:1;	H7-3-fliC-origin;	100;	100;	VISC19-1_SAMEA5814422_MAG_00000009-scaffold_52;	32127-33884;	1758;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814424_MAG_00000018	-	O82	H11	O82:H11	-	Based on 3 allele(s)	wzx:1;wzy:0.998;fliC:1;	O82-3-wzx;O82-2-wzy-origin;H11-4-fliC;	100;99.815;99.931;	100;100;100;	VISC19-1_SAMEA5814424_MAG_00000018-scaffold_35;VISC19-1_SAMEA5814424_MAG_00000018-scaffold_35;VISC19-1_SAMEA5814424_MAG_00000018-scaffold_11;	8413-9642;6160-7242;93460-94918;	1230;1083;1459;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814432_MAG_00000018	-	-	-	-:-	-	-	-							v1.0 (11-03-2020)	No O and H antigen determinant E.coli genes were found. Try running with --verify parameter
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814440_MAG_00000030	-	-	H4	-:H4	-	Based on 1 allele(s)	fliC:1;	H4-2-fliC-origin;	100;	100;	VISC19-1_SAMEA5814440_MAG_00000030-scaffold_142;	7381-8430;	1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814447_MAG_00000021	-	O153	H9	O153:H9	-	Based on 3 allele(s)	wzx:0.999;wzy:0.994;fliC:1;	O153-3-wzx-origin;O153-4-wzy-origin;H9-5-fliC;	99.915;99.406;99.901;	100;100;100;	VISC19-1_SAMEA5814447_MAG_00000021-scaffold_2;VISC19-1_SAMEA5814447_MAG_00000021-scaffold_2;VISC19-1_SAMEA5814447_MAG_00000021-scaffold_1;	405707-406885;403579-404750;382322-384334;	1179;1179;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 11:O153/O178 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814449_MAG_00000011	-	O11	H6	O11:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O11-4-wzx;O11-5-wzy;H6-17-fliC;	100;100;99.637;	100;100;100;	VISC19-1_SAMEA5814449_MAG_00000011-scaffold_13;VISC19-1_SAMEA5814449_MAG_00000011-scaffold_13;VISC19-1_SAMEA5814449_MAG_00000011-scaffold_18;	48942-50177;46976-48211;55950-57596;	1236;1236;1653;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814453_MAG_00000011	-	-	H10	-:H10	-	Based on 1 allele(s)	fliC:1;	H10-17-fliC;	100;	100;	VISC19-1_SAMEA5814453_MAG_00000011-scaffold_18;	47197-48459;	1263;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814456_MAG_00000014	-	-	-	-:-	-	-	-							v1.0 (11-03-2020)	No O and H antigen determinant E.coli genes were found. Try running with --verify parameter
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814461_MAG_00000065	-	-	H4	-:H4	-	Based on 1 allele(s)	fliC:1;	H4-2-fliC-origin;	100;	100;	VISC19-1_SAMEA5814461_MAG_00000065-scaffold_54;	9891-10940;	1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814467_MAG_00000028	-	O8	H4	O8:H4	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O8-14-wzm;O8-30-wzt;H4-2-fliC-origin;	100;100;100;	100;100;100;	VISC19-1_SAMEA5814467_MAG_00000028-scaffold_15;VISC19-1_SAMEA5814467_MAG_00000028-scaffold_15;VISC19-1_SAMEA5814467_MAG_00000028-scaffold_1;	67097-67891;67891-69105;492472-493521;	795;1215;1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814469_MAG_00000008	-	O153	H2	O153:H2	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O153-3-wzx-origin;O153-4-wzy-origin;H2-6-fliC;	100;99.915;100;	100;100;100;	VISC19-1_SAMEA5814469_MAG_00000008-scaffold_23;VISC19-1_SAMEA5814469_MAG_00000008-scaffold_23;VISC19-1_SAMEA5814469_MAG_00000008-scaffold_1;	31600-32778;33735-34913;359073-360561;	1179;1179;1489;	v1.0 (11-03-2020)	High similarity O-antigen group 11:O153/O178 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814474_MAG_00000018	-	-	H21	-:H21	-	Based on 1 allele(s)	fliC:1;	H21-2-fliC-origin;	100;	100;	VISC19-1_SAMEA5814474_MAG_00000018-scaffold_6;	83695-85170;	1476;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814479_MAG_00000009	-	O6	H1	O6:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-7-wzy-origin;H1-1-fliC-origin;	100;100;100;	100;100;100;	VISC19-1_SAMEA5814479_MAG_00000009-scaffold_8;VISC19-1_SAMEA5814479_MAG_00000009-scaffold_8;VISC19-1_SAMEA5814479_MAG_00000009-scaffold_4;	143453-144709;144709-146052;83040-84827;	1257;1344;1788;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814493_MAG_00000043	-	O86	H2	O86:H2	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O86-7-wzx;O86-15-wzy;H2-6-fliC;	100;100;100;	100;100;100;	VISC19-1_SAMEA5814493_MAG_00000043-scaffold_26;VISC19-1_SAMEA5814493_MAG_00000043-scaffold_26;VISC19-1_SAMEA5814493_MAG_00000043-scaffold_1;	34322-35524;32293-33634;480640-482128;	1203;1342;1489;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814500_MAG_00000056	-	-	-	-:-	-	-	-							v1.0 (11-03-2020)	No O and H antigen determinant E.coli genes were found. Try running with --verify parameter
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814501_MAG_00000045	-	-	-	-:-	-	-	-							v1.0 (11-03-2020)	No O and H antigen determinant E.coli genes were found. Try running with --verify parameter
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814504_MAG_00000022	-	-	H18	-:H18	-	Based on 1 allele(s)	fliC:1;	H18-1-fliC-origin;	100;	100;	VISC19-1_SAMEA5814504_MAG_00000022-scaffold_20;	30300-31964;	1665;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814508_MAG_00000063	-	O75	H7	O75:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O75-4-wzx;O75-11-wzy;H7-4-fliC-origin;	100;100;100;	100;100;100;	VISC19-1_SAMEA5814508_MAG_00000063-scaffold_39;VISC19-1_SAMEA5814508_MAG_00000063-scaffold_24;VISC19-1_SAMEA5814508_MAG_00000063-scaffold_4;	22237-23769;7903-8976;46310-48067;	1533;1074;1758;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814510_MAG_00000024	-	O12	H4	O12:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O12-1-wzx-origin;O12-2-wzy-origin;H4-2-fliC-origin;	100;100;99.905;	100;100;100;	VISC19-1_SAMEA5814510_MAG_00000024-scaffold_10;VISC19-1_SAMEA5814510_MAG_00000024-scaffold_10;VISC19-1_SAMEA5814510_MAG_00000024-scaffold_23;	94216-95475;95488-96591;53056-54105;	1260;1104;1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814511_MAG_00000035	-	O77/O17/O44/O106/O73	H18	O77/O17/O44/O106/O73:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O77-1-wzx-origin/O17-1-wzx-origin;O77-3-wzy-inhouse/O17-2-wzy-origin;H18-1-fliC-origin;	100;100;100;	100;100;100;	VISC19-1_SAMEA5814511_MAG_00000035-scaffold_1;VISC19-1_SAMEA5814511_MAG_00000035-scaffold_1;VISC19-1_SAMEA5814511_MAG_00000035-scaffold_1;	232485-233720;233762-235093;90516-92180;	1236;1332;1665;	v1.0 (11-03-2020)	High similarity O-antigen group 9:O17/O44/O73/O77/O106 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814512_MAG_00000014	-	-	H33	-:H33	-	Based on 1 allele(s)	fliC:1;	H33-1-fliC-origin;	100;	100;	VISC19-1_SAMEA5814512_MAG_00000014-scaffold_58;	10294-11580;	1287;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814513_MAG_00000034	-	O13/O135	H11	O13/O135:H11	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O13-1-wzx-origin;O13-2-wzy-origin;H11-4-fliC;	100;99.913;100;	100;100;100;	VISC19-1_SAMEA5814513_MAG_00000034-scaffold_35;VISC19-1_SAMEA5814513_MAG_00000034-scaffold_35;VISC19-1_SAMEA5814513_MAG_00000034-scaffold_14;	3082-4338;95-1243;46976-48434;	1257;1149;1459;	v1.0 (11-03-2020)	High similarity O-antigen group 10:O13/O129/O135 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814515_MAG_00000010	-	O45	H48	O45:H48	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O45-2-wzx-origin;O45-5-wzy-origin;H48-1-fliC-origin;	100;100;100;	100;100;100;	VISC19-1_SAMEA5814515_MAG_00000010-scaffold_19;VISC19-1_SAMEA5814515_MAG_00000010-scaffold_19;VISC19-1_SAMEA5814515_MAG_00000010-scaffold_1;	59786-61048;62005-63096;308490-309986;	1263;1092;1497;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814516_MAG_00000026	-	O9	H4	O9:H4	-	Based on 3 allele(s)	wzm:0.954;wzt:0.992;fliC:1;	O9-2-wzm-origin;O9-20-wzt;H4-15-fliC;	95.42;99.151;100;	100;100;100;	VISC19-1_SAMEA5814516_MAG_00000026-scaffold_52;VISC19-1_SAMEA5814516_MAG_00000026-scaffold_52;VISC19-1_SAMEA5814516_MAG_00000026-scaffold_67;	2437-3222;3225-4520;7162-8211;	786;1296;1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814525_MAG_00000029	-	O12	H4	O12:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O12-1-wzx-origin;O12-2-wzy-origin;H4-2-fliC-origin;	100;100;99.905;	100;100;100;	VISC19-1_SAMEA5814525_MAG_00000029-scaffold_104;VISC19-1_SAMEA5814525_MAG_00000029-scaffold_104;VISC19-1_SAMEA5814525_MAG_00000029-scaffold_163;	2226-3485;1110-2213;4002-5051;	1260;1104;1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814537_MAG_00000056	-	O11	-	O11:-	-	Based on 1 allele(s)	wzx:1;	O11-4-wzx;	100;	100;	VISC19-1_SAMEA5814537_MAG_00000056-scaffold_139;	1131-2366;	1236;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814540_MAG_00000032	-	O147	H7	O147:H7	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O147-1-wzx-origin;O147-2-wzy-origin;H7-6-fliC-origin;	99.919;100;100;	100;100;100;	VISC19-1_SAMEA5814540_MAG_00000032-scaffold_1;VISC19-1_SAMEA5814540_MAG_00000032-scaffold_1;VISC19-1_SAMEA5814540_MAG_00000032-scaffold_1;	386175-387407;387463-388650;537887-539644;	1233;1188;1758;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814541_MAG_00000009	-	O55	H21	O55:H21	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O55-6-wzx;O55-9-wzy;H21-12-fliC;	100;100;100;	100;100;100;	VISC19-1_SAMEA5814541_MAG_00000009-scaffold_25;VISC19-1_SAMEA5814541_MAG_00000009-scaffold_25;VISC19-1_SAMEA5814541_MAG_00000009-scaffold_52;	64885-66162;63890-64867;6944-8419;	1278;978;1476;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814546_MAG_00000010	-	-	H4	-:H4	-	Based on 1 allele(s)	fliC:1;	H4-2-fliC-origin;	100;	100;	VISC19-1_SAMEA5814546_MAG_00000010-scaffold_204;	1734-2783;	1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814548_MAG_00000010	-	O1	H7	O1:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O1-1-wzx-origin;O1-7-wzy;H7-3-fliC-origin;	100;100;99.943;	100;100;100;	VISC19-1_SAMEA5814548_MAG_00000010-scaffold_60;VISC19-1_SAMEA5814548_MAG_00000010-scaffold_60;VISC19-1_SAMEA5814548_MAG_00000010-scaffold_9;	25452-26678;22180-23184;7130-8887;	1227;1005;1758;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814553_MAG_00000022	-	O13/O135	H4	O13/O135:H4	-	Based on 3 allele(s)	wzx:0.998;wzy:0.999;fliC:1;	O13-1-wzx-origin;O13-2-wzy-origin;H4-2-fliC-origin;	99.841;99.913;100;	100;100;100;	VISC19-1_SAMEA5814553_MAG_00000022-scaffold_1;VISC19-1_SAMEA5814553_MAG_00000022-scaffold_1;VISC19-1_SAMEA5814553_MAG_00000022-scaffold_1;	530701-531957;527714-528862;364007-365056;	1257;1149;1050;	v1.0 (11-03-2020)	High similarity O-antigen group 10:O13/O129/O135 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814554_MAG_00000031	-	O2/O50	H7	O2/O50:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-5-wzx;O2-11-wzy;H7-3-fliC-origin;	100;100;100;	100;100;100;	VISC19-1_SAMEA5814554_MAG_00000031-scaffold_4;VISC19-1_SAMEA5814554_MAG_00000031-scaffold_4;VISC19-1_SAMEA5814554_MAG_00000031-scaffold_2;	394702-395964;397677-398639;192289-194046;	1263;963;1758;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814555_MAG_00000043	-	-	H4	-:H4	-	Based on 1 allele(s)	fliC:1;	H4-1-fliC-origin;	100;	100;	VISC19-1_SAMEA5814555_MAG_00000043-scaffold_95;	4009-5058;	1050;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814556_MAG_00000007	-	-	-	-:-	-	-	-							v1.0 (11-03-2020)	No O and H antigen determinant E.coli genes were found. Try running with --verify parameter
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814558_MAG_00000041	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-26-wzy;H31-2-fliC-origin;	100;100;100;	100;100;100;	VISC19-1_SAMEA5814558_MAG_00000041-scaffold_3;VISC19-1_SAMEA5814558_MAG_00000041-scaffold_3;VISC19-1_SAMEA5814558_MAG_00000041-scaffold_1;	32100-33356;30757-32100;171024-172691;	1257;1344;1668;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814559_MAG_00000042	-	O21/O8	-	O21/O8:-	-	Based on 2 allele(s)	wzx:1;wzy:1;	O21-3-wzx;O21-2-wzy-origin;	100;100;	100;100;	VISC19-1_SAMEA5814559_MAG_00000042-scaffold_49;VISC19-1_SAMEA5814559_MAG_00000042-scaffold_49;	8486-9721;5115-6197;	1236;1083;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
VISC19-1_SAMEA5814561_MAG_00000037	-	-	H1	-:H1	-	Based on 1 allele(s)	fliC:1;	H1-1-fliC-origin;	99.666;	100;	VISC19-1_SAMEA5814561_MAG_00000037-scaffold_124;	1867-3660;	1794;	v1.0 (11-03-2020)	-
Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
